age_days,release_frequency,dependency_count,dependency_growth,maintainer_count,maintainer_changes,has_install_script,obfuscation_score,network_call_count,vulnerability_history_count,license_change_indicator,reputation_score,is_suspicious
218,9.906457237096205,6,0,3,0,0,0.006075566883921935,1,2,0,80,0
86,3.341236167395807,32,8,1,1,1,0.9889326626338225,3,0,0,16,1
1811,7.353458474428521,6,1,10,0,0,0.05522077743329988,0,2,0,94,0
1477,8.248381900048726,12,0,3,0,1,0.03492906992849756,2,0,0,95,0
1526,10.892366160185402,8,1,16,1,0,0.05580327994761926,0,2,0,80,0
872,1.9727102321216674,14,1,9,0,0,0.03323630425164528,0,0,0,98,0
8,4.6648767262235395,32,16,1,1,1,0.6021572035882475,3,1,1,9,1
2474,2.757587767075183,14,1,16,1,0,0.012841798809105569,0,1,0,64,0
633,18.290759979899146,9,1,8,0,0,0.017796470054858397,2,2,0,81,0
2383,14.77977345592748,1,1,19,0,0,0.036215566734798706,2,2,0,71,0
281,18.02371148151365,9,2,18,0,0,0.006512442551957652,0,1,0,96,0
1481,13.955645411937738,14,1,15,0,0,0.039999172018207595,0,1,0,73,0
149,2.3329954892684595,15,8,1,1,0,0.4165696343573621,7,0,0,10,1
1633,11.012457093470433,3,1,8,2,0,0.0039010704229656868,0,3,1,61,0
296,19.061182664868348,7,1,2,0,0,0.009458384907266346,1,1,0,88,0
2949,23.774804552515292,9,0,3,0,0,0.033120447984406234,2,2,0,91,0
719,1.8346153201105495,10,2,19,0,0,0.011882058428752312,1,0,0,66,0
99,3.7227473598904046,5,16,1,0,1,0.8218381225825093,8,1,0,28,1
2721,3.758934939549468,0,1,17,0,0,0.013602419001128305,2,1,0,77,0
1079,13.578147215149025,11,2,12,0,0,0.008120750892647646,1,2,0,64,0
1267,22.038815643999584,3,1,11,0,0,0.01903997475560653,1,0,0,90,0
995,9.760919086752706,13,0,7,0,0,0.049773173360709744,2,3,0,92,0
2883,15.516924857004247,7,1,17,0,0,0.01136989230804287,1,1,0,71,0
2551,15.280897575007286,10,1,14,1,0,0.002593477575450571,1,2,0,53,0
1956,20.66976065542251,14,1,4,2,0,0.051702284581909654,0,2,0,68,0
2180,13.478553478094726,9,2,7,0,0,0.05640245459418433,2,3,0,60,0
1646,16.538342114855975,8,0,17,0,0,0.03364751618335133,0,2,0,93,0
2220,20.930603580228997,13,2,7,1,0,0.0008745088641715136,2,3,0,63,0
2218,13.22678768590191,6,1,17,0,0,0.05330656628590443,1,2,0,84,0
313,18.01968689376907,3,0,13,0,0,0.0008167134450909886,2,3,1,52,0
2032,4.8017645523140144,7,2,16,1,0,0.035004960312955934,2,3,0,87,0
2850,15.589814013357698,0,1,12,1,1,0.0023386567161266807,1,2,0,97,0
1629,15.972018707715671,1,0,14,0,0,0.0027897121881910276,2,2,0,93,0
1984,20.48547209777238,13,1,6,0,0,0.019585938003119883,2,2,0,74,0
915,19.892935807779647,3,0,9,0,0,0.010513495295806476,0,3,0,53,0
147,3.234048567714269,25,7,1,1,1,0.41858857196671717,6,0,0,7,1
1484,7.973463367604059,7,2,13,0,0,0.007462058519382237,1,2,0,51,0
1470,21.731811222764502,13,2,12,0,0,0.03756694036495217,2,2,0,60,0
316,11.016675385860387,11,0,8,0,0,0.017768111944781218,0,3,0,56,0
497,10.832542120546568,4,1,10,0,0,0.07600277918225935,1,3,0,87,0
2435,19.777448054195705,9,0,8,0,0,0.022189239898514398,0,2,1,66,0
889,21.8395153707864,3,2,8,0,0,0.007408326208095707,1,1,0,61,0
120,0.46672982520988493,13,4,1,2,1,0.7994185288443523,9,1,0,27,1
130,1.9075999232509087,26,3,1,1,1,0.6760619795057574,7,0,0,28,1
1742,20.395396091537254,14,0,5,1,0,0.011121790149992159,0,2,0,66,0
103,2.592827418207696,29,8,1,3,0,0.8554332458263585,3,0,0,9,1
272,16.797802946525668,2,2,7,0,0,0.006378816878610638,0,0,0,83,0
1729,11.009149182873205,10,0,6,1,0,0.020523227988452776,2,3,0,56,0
1172,14.76992525333924,12,2,9,0,0,0.025900287167562062,1,0,0,66,0
12,2.84990770018446,19,4,1,0,1,0.9159632480400911,6,0,0,13,1
1347,16.123887193894532,10,2,7,0,0,0.0008582704259911393,0,2,0,62,0
888,6.446039114161864,14,0,10,0,0,0.012670499926027062,0,0,0,71,0
2397,9.863645310089321,10,0,4,0,0,0.051623863843545024,1,2,0,91,0
716,20.016744397317638,13,1,3,0,0,0.03041849224329147,1,1,0,64,0
2269,10.256272660974386,0,1,7,0,0,0.004685025800522974,2,0,0,81,0
2815,22.28701078059326,2,0,14,0,1,0.019040617746611418,1,3,0,65,0
234,21.057111784281176,10,0,12,1,0,0.0003335077851624713,2,1,0,91,0
1867,5.153675758031921,13,1,11,0,0,0.022688508619549904,0,2,0,80,0
2854,22.772821981851564,10,2,7,1,0,0.01689736759289618,2,2,0,62,0
2404,18.098747079762013,8,1,16,0,0,0.059384205323738296,0,1,0,93,0
507,23.876918755879952,9,0,7,0,0,0.007099329914307807,0,0,0,73,0
2143,22.504871932291604,2,1,16,0,0,0.0038516774223674513,1,1,0,79,0
2994,9.986752409113105,9,0,9,0,0,0.0008993540558961374,2,2,0,86,0
99,2.3940710381129815,12,5,1,2,1,0.780711372643748,7,0,0,27,1
2230,18.505031038549138,9,1,11,1,0,0.007014236964625735,2,2,0,62,0
2607,1.2398370861402706,7,2,5,1,0,0.16052356471562043,2,0,0,67,0
2450,15.19672747952069,9,1,17,0,0,0.004359121637946846,2,0,0,67,0
1675,12.999791072632902,8,2,19,0,0,0.0025080925722612076,0,2,0,72,0
2150,13.18980502730763,1,0,12,1,0,0.010307799487242125,2,0,0,70,0
813,13.390000348889899,10,2,5,0,0,0.03557219218339679,1,2,0,61,0
254,17.599595712495123,4,0,17,0,0,0.002193480337261709,2,3,0,52,0
415,18.266778660984983,0,1,17,0,0,0.005183987312378365,0,3,0,91,0
2156,10.493505973118598,11,2,8,1,1,0.03627081904426338,1,0,0,65,0
457,1.4754414845138026,3,0,2,1,0,0.020814736725683874,1,2,0,98,0
2223,12.886168599947638,4,2,16,0,0,0.0022360445331876012,2,3,0,72,0
1029,13.695776948776585,11,1,12,0,0,0.02559212210437173,1,1,0,80,0
2542,2.707540078732888,8,2,17,0,0,0.0023428455191112254,1,0,0,64,0
1436,8.131944381883367,5,0,17,0,0,0.037210054732068266,0,0,0,62,0
1300,2.78513682882314,7,1,2,1,0,0.0083380981519045,2,0,0,92,0
2957,5.260254270590423,9,1,12,0,0,0.004842006247704993,2,3,0,83,0
2532,6.350847386941663,10,2,6,0,0,0.0028873656108165196,2,3,0,86,0
846,3.9860083258895043,1,2,3,0,0,0.006421657881776486,1,1,0,65,0
2252,3.931441066725986,5,2,4,0,0,0.01668582923003493,2,1,0,80,0
2671,17.659301802563206,1,0,10,0,0,0.0022890554454751844,2,3,0,85,0
1199,11.29486762736499,13,1,13,0,0,0.01881646257641424,1,2,0,84,0
73,2.108900656844178,7,12,1,0,0,0.9789159512611421,6,1,0,28,1
1567,5.936445684952465,9,0,8,0,0,0.05971382972362957,1,3,0,93,0
1826,10.185481213077892,0,2,19,0,0,0.03092520732246547,1,0,0,57,0
2515,8.659802051524164,10,0,12,0,0,0.01647013429213926,1,2,0,56,0
1735,9.669025788936555,3,2,8,0,0,0.015199872969561923,0,0,0,95,0
130,2.9482853866091925,48,17,1,2,0,0.6931516315334914,3,0,0,18,1
1008,17.916628949213365,0,0,7,0,0,0.006399767436778793,1,2,0,83,0
1893,18.084974422845274,5,0,19,1,0,0.0017188496674566875,0,2,0,86,0
2122,20.166292643879288,6,0,4,1,0,0.009084044818173261,1,2,0,72,0
1727,5.612885774678607,3,0,5,0,0,0.01568525564298788,1,2,0,82,0
1649,3.5745263214951972,7,0,14,0,0,0.01871067268699093,2,2,0,93,0
2124,13.611373425707757,6,1,11,1,0,0.03966871968040237,0,3,0,84,0
2820,3.8920547715529232,14,0,19,0,0,0.005254226080198499,0,1,0,55,0
2761,22.11878399132383,6,1,4,0,0,0.006143900989064569,2,2,0,98,0
2174,9.869110795909904,7,0,11,2,0,0.013511685078069909,1,1,0,79,0
1168,18.33808311309203,13,0,11,0,0,0.017288232947284425,1,3,0,70,0
1171,23.167912336094073,9,2,7,2,0,0.019466055584773802,0,3,0,71,0
955,14.76622624074041,2,1,6,0,0,0.017203385166327734,1,2,0,99,0
994,14.345094932055675,2,0,15,0,0,0.04734337614046789,0,0,0,97,0
2551,15.852031732199082,5,2,13,0,0,0.0003608046987569653,2,3,0,63,0
1026,11.240660582550127,7,2,12,0,0,0.031010621853130124,2,2,0,95,0
1653,8.202725880797495,0,1,8,0,0,0.004144742511947207,0,2,0,64,0
1939,3.834121045959819,0,0,10,0,0,0.0029975784003306687,2,2,0,83,0
1043,7.639768697204676,2,2,8,0,0,0.012846030641642818,1,1,0,54,0
2455,1.6306671293711261,6,2,19,0,0,0.009420842902110099,1,2,0,97,0
2394,14.637123196130982,14,1,10,0,0,0.011303271805937536,0,0,0,61,0
2177,4.952515070523174,7,0,19,0,0,0.016312733183729645,0,3,0,63,0
2630,19.61918944267416,9,0,3,0,0,0.03315924924726298,0,1,0,84,0
1154,10.558889605868716,6,0,5,0,0,0.012617345925738783,0,3,0,86,0
728,7.516009535773405,13,2,8,0,0,0.010588027304201771,2,2,0,74,0
2698,12.145836501433887,9,1,8,0,0,0.006894271616089509,2,1,0,67,0
577,15.604081048593763,7,1,16,1,0,0.021072937493656428,0,2,0,94,0
1990,5.573694388831806,8,1,14,0,0,0.01833594455706084,1,1,0,54,0
763,8.480839836264694,6,1,16,1,0,0.005257861046595309,2,2,0,92,0
2797,6.264575911472113,7,0,9,0,0,0.024669994628313076,2,3,0,99,0
396,17.638309609082583,8,0,10,0,0,0.05533848529312484,0,3,0,91,0
1891,22.995362147913134,5,1,12,0,0,0.0038528759829072555,1,1,0,77,0
465,11.487523342478548,12,1,2,0,0,0.013293768100711456,2,3,0,70,0
783,4.3824225630315325,11,2,9,0,0,0.025756944231999465,1,1,0,86,0
1560,1.0101839730557813,9,2,13,1,0,0.06872331645377025,1,1,0,60,0
1576,17.238437176272566,11,0,16,0,0,0.0006173799485680714,2,0,0,97,0
1169,7.956292000655738,3,2,9,0,0,0.0007641740111053079,1,0,0,96,0
429,2.756853734803488,13,2,11,0,0,0.029539100688369273,0,3,0,60,0
1751,6.084457543435755,2,0,13,0,0,0.004811870647212224,1,1,0,63,0
117,4.968069256360622,37,18,1,0,1,0.8764354789436412,7,0,0,29,1
2629,9.262767202073649,5,1,13,0,0,0.0006253371087801106,0,1,0,93,0
69,2.7514042906253406,49,17,1,1,1,0.9694672322366434,5,1,0,26,1
2571,12.821904959600674,6,0,17,0,0,0.008783644316999625,2,2,0,91,0
2081,18.53971707796603,14,2,11,0,0,0.002110973472442515,0,2,0,84,0
2296,9.875113566587666,9,0,11,0,0,0.02342166051331102,1,2,0,66,0
1246,3.880372119955024,11,2,5,1,0,0.024239840284269554,1,0,1,75,0
1346,18.34783151990885,4,0,10,0,0,0.0027579742818197367,2,3,0,71,0
2033,4.82562697809227,2,1,9,1,0,0.03721271835100295,0,1,0,94,0
428,5.504338689499134,10,2,18,1,0,0.006213854373362071,1,2,0,92,0
473,12.849028917675827,12,0,13,0,0,0.06173325985845132,2,1,0,82,0
1899,23.93279761287822,5,2,14,0,0,0.0005038103117694019,0,0,0,87,0
2445,6.255195175359727,7,1,19,0,0,0.002591041715288055,1,3,0,63,0
290,13.86125055707451,2,0,18,0,0,0.041054721965441784,2,1,0,58,0
1319,4.249395133336634,11,2,4,0,0,0.0013826521377505846,1,1,0,54,0
387,6.270954877925728,1,0,7,0,0,0.04570063971528853,1,3,0,66,0
2684,3.243937735503894,4,2,12,0,0,0.022252409724212507,1,2,0,74,0
607,9.591760424096684,9,2,11,0,0,0.08174656864302611,2,2,0,56,0
1398,7.919621492124866,3,1,8,0,0,0.0009809815307151727,1,1,0,78,0
1513,17.00334198607523,7,1,11,1,0,0.017992167832087565,0,3,0,52,0
682,4.549396001510826,6,1,2,0,0,0.00985719330289338,1,3,0,84,0
2254,8.828527165032542,0,2,8,0,0,0.007781994444937972,1,2,0,63,0
2075,15.432191151038426,9,1,12,2,0,0.011699151630512598,2,2,0,89,0
2289,19.50932180576298,1,1,18,1,0,0.10033142200428903,0,0,0,84,0
2701,23.73033123300302,0,2,8,0,0,0.025231877093857037,1,2,0,59,0
52,0.5184486914618973,39,19,1,0,0,0.9689959498216975,8,1,0,4,1
2476,6.619818638088722,12,1,9,1,0,0.00608936225279535,1,1,0,61,0
42,4.504174355834365,11,14,1,2,1,0.49482539186582414,4,0,0,12,1
807,20.132851604782708,6,2,11,0,0,0.009057494526856134,2,1,0,93,0
257,1.9328509635276727,7,2,13,0,0,0.005428269474695523,0,0,0,58,0
2612,20.76656324545355,2,2,3,0,0,6.787199467992426e-05,2,0,0,60,0
1534,12.510242110007054,5,1,4,0,0,0.03642284303276646,0,0,0,72,0
539,15.73461863445949,14,0,15,0,0,0.025924785346665535,0,3,0,68,0
2003,12.436886397237828,7,1,14,0,0,0.0027445918176965517,2,3,0,96,0
184,9.147433530229815,9,2,2,0,0,0.0007890619347946942,0,3,0,80,0
1813,10.61376847902114,2,0,14,0,0,0.004682722032354151,1,1,0,55,0
1167,12.377529360599516,8,1,2,0,0,0.012066668857677381,2,3,0,54,0
118,3.638942955317251,40,11,1,2,0,0.981795847901622,4,1,0,28,1
841,12.35052281955139,8,1,12,0,0,0.08004685229723174,2,3,0,72,0
1364,17.808814660371603,4,0,11,0,0,0.04123931475217131,1,1,0,59,0
1418,20.50509919600775,2,2,2,0,0,0.006374297213117906,0,2,0,93,0
208,21.847682170032048,5,1,8,0,0,0.020152459625068272,0,0,0,56,0
377,20.067407848546296,5,2,9,0,0,0.008414537209392312,0,1,0,61,0
1382,13.247332087054373,5,2,11,0,1,0.056373877374344315,0,1,0,93,0
2094,23.578026448606302,4,1,12,0,0,0.03250364068260269,0,3,0,83,0
130,0.23585409133306104,10,19,1,1,1,0.661496940532126,7,0,0,29,1
1529,6.814712940051613,9,2,6,0,0,0.006508067843983545,0,1,0,55,0
2540,13.24192321642645,14,0,9,1,0,0.02807906373087855,1,2,0,92,0
1887,19.24836693740026,14,0,16,0,0,0.04791319235978257,1,2,0,55,0
742,12.790149719733519,7,2,14,0,0,0.0007138896918164594,1,3,0,97,0
2055,1.767822841086768,11,1,4,0,0,0.005252410999733207,0,1,0,51,0
1005,7.29720007282445,2,2,4,0,0,0.02207414705686893,1,3,0,57,0
1643,15.640388875327151,2,0,14,1,0,0.04143844773248089,2,3,0,99,0
2093,18.56231858393117,4,0,18,0,0,0.03925490000053015,1,2,0,58,0
119,1.2698183822767397,21,13,1,0,1,0.5793616341018901,9,0,0,28,1
1374,17.333114931355514,2,2,8,1,0,0.002556729921588238,0,2,0,90,0
1547,8.432005112616407,10,2,8,0,0,0.00221466827586095,2,3,0,97,0
1219,6.055523022933371,3,2,18,0,0,0.0036002693703223055,2,1,0,67,0
2504,21.17702054500213,9,1,7,0,0,0.028414051634401707,1,0,0,62,0
1336,13.055660926701732,4,2,15,0,0,0.00031207128070568767,0,2,0,62,0
514,9.457873968517527,12,0,8,0,0,0.015237116036241038,0,2,0,90,0
248,9.364941869391226,13,1,18,0,0,0.04146948788089508,2,3,1,51,0
2565,6.295661873841008,0,0,19,0,0,0.019694810120199347,2,3,0,97,0
949,13.495912037355632,8,1,8,0,0,0.013359320491714911,2,1,0,75,0
1684,6.229217902210272,2,0,2,0,0,0.06390513765760926,2,1,0,67,0
270,1.5274546591649667,2,0,6,0,0,0.0019100610954312439,0,2,0,88,0
754,5.088626920578709,12,2,10,0,0,0.019662418715310583,0,0,0,99,0
2238,6.847321826219998,14,2,10,0,0,0.016661474887572584,2,1,0,88,0
2417,19.716624631350488,10,2,14,0,0,0.027131415465711677,1,1,0,97,0
2305,2.772794274883596,2,0,11,0,0,0.0010497040486973583,1,0,0,61,0
1364,19.237990175929525,4,0,7,1,0,0.03777678074414697,0,0,0,76,0
1346,22.559125766964883,7,0,2,2,0,0.0047014438783955954,0,2,0,95,0
44,4.208565183772539,34,7,1,3,1,0.5589956747323246,4,1,0,19,1
219,7.337602602048118,10,0,7,0,0,0.019488664177640194,1,0,0,82,0
2662,13.016215344325683,3,2,16,1,0,0.0030081416217969214,0,1,0,67,0
2451,13.956466766760073,2,2,10,0,0,0.0007703310363562624,0,0,0,87,0
1895,18.003778908789783,8,1,19,0,0,0.012252255779884778,0,3,0,85,0
1559,3.363209806405737,5,0,7,2,0,0.007327948268410083,0,1,0,51,0
1427,10.332276878146402,12,1,4,0,0,0.014261857859147433,0,1,0,77,0
86,2.5557164799595435,35,17,1,1,1,0.9087626546551771,9,0,0,19,1
2625,9.630977802181325,14,0,14,0,0,0.012666120316207615,0,3,0,56,0
96,2.363135849100831,10,5,1,1,0,0.7561406540494254,9,1,0,10,1
977,10.049300470962606,14,0,15,0,0,0.01880680854913262,0,1,0,74,0
2219,13.351172232081243,4,2,11,0,0,0.05691350419617093,0,0,0,85,0
2669,13.030948665381047,14,0,5,0,0,0.009637139197767281,0,1,0,89,0
69,2.6780995224768174,43,10,1,1,0,0.45663172025210136,5,1,0,3,1
2545,1.6823691304890158,0,0,14,0,0,0.007026805495795334,1,0,0,85,0
1420,5.209355217398724,9,1,10,0,0,0.007982580877933744,2,0,0,93,0
2862,22.961480839884768,8,1,7,0,0,0.015886775298533645,1,1,0,65,0
1523,13.599047970816347,11,2,2,0,0,0.009084220707688115,1,1,0,99,0
1696,16.547592338486176,10,1,16,0,0,0.01188880822188017,2,3,0,58,0
535,22.28965859058272,1,2,13,0,0,0.058026833381172475,2,0,0,55,0
515,20.102292497311318,7,0,17,0,0,0.000409768713034957,2,1,0,61,0
1187,19.81461523018994,13,2,12,0,0,0.0034856583251041046,1,2,0,75,0
2086,1.0043331898013836,14,1,18,1,0,0.01730589469858694,2,2,0,67,0
803,7.49591066978977,4,1,7,1,0,0.02164280915380222,0,3,0,65,0
2573,11.253191035276267,11,0,7,0,0,0.004348761834901435,2,2,0,53,0
639,16.065214793138495,8,0,2,0,0,0.00020019342460239555,2,1,0,75,0
1638,14.321030873618609,2,1,5,1,0,0.009350987804479129,1,3,0,71,0
1815,18.162766922082287,5,2,8,0,0,0.027737913341242985,0,1,0,59,0
2003,13.126202159315405,1,1,5,0,0,0.03372551539982952,2,3,0,72,0
2737,6.309071350542277,12,2,4,0,0,0.030026132436921232,1,2,0,65,0
1081,11.908633669918991,12,0,19,0,0,0.02435370575274828,1,1,1,91,0
2378,15.538066078643572,10,0,18,0,0,0.003588301308060176,0,2,0,71,0
1033,19.00200893711543,9,1,15,1,0,0.01390175331603898,2,2,0,62,0
1608,3.5472142423360364,6,2,13,0,0,0.003247891575843667,2,1,0,60,0
472,13.577771742427903,9,1,4,0,1,0.022862104660216053,1,0,0,77,0
2555,21.751437279631475,0,0,7,0,0,0.0030590339805542156,1,0,0,87,0
307,6.1431319934151585,14,2,13,0,0,0.02995715873428453,0,3,0,93,0
2308,15.109882188701055,9,0,3,0,0,0.004134242901059573,2,2,0,67,0
1242,17.95322065993718,10,2,7,0,0,0.012955647005000955,2,3,0,87,0
2682,8.669639652708241,1,2,17,1,0,0.011226564389418327,1,2,0,79,0
386,20.928089353135846,6,0,19,0,0,0.0240920106457218,0,2,0,59,0
2055,2.658555137377009,11,0,7,0,0,0.002970640755233116,1,1,0,88,0
1783,17.276831505604232,7,0,6,1,0,0.0074984168325583815,2,0,0,78,0
843,18.99493157758201,10,0,12,0,0,0.030690462794626013,2,2,0,54,0
1100,14.390801474669317,13,1,12,0,0,0.00029882457492289754,2,0,0,74,0
1360,10.139716734681222,0,2,14,0,0,0.0171472005411527,1,2,0,93,0
2646,19.041679734078606,13,1,13,0,0,0.006361353243547665,2,0,0,79,0
2507,12.526518981186223,10,0,13,0,0,0.008336888338677387,0,0,0,75,0
1256,13.626550337157761,8,0,4,0,0,0.008480145327056796,0,1,0,64,0
1961,11.624779543431982,7,1,10,1,0,0.009289007948183065,0,2,0,77,0
2840,14.81401947856343,2,1,7,0,0,0.0015597084327815338,1,2,0,69,0
2384,1.3694228945631415,2,0,19,2,1,0.031914603388369156,1,0,0,75,0
2037,11.35283730718444,5,2,6,0,0,0.008166078079988379,1,0,0,77,0
771,10.898619242888245,10,2,12,0,0,0.011375607169612518,0,3,0,89,0
1385,13.543765788020957,14,1,6,1,0,0.010691051885657318,2,1,0,70,0
2404,4.4036353894142,11,0,3,0,0,0.03188976975588601,2,1,0,54,0
208,20.41772015533382,10,0,13,0,0,0.014236215356688935,1,3,0,82,0
2255,6.214798807240745,4,2,19,0,0,0.007529836113054334,2,1,0,55,0
1774,5.050195840603678,10,2,17,0,0,0.007020235955025334,1,2,0,80,0
1383,8.493931703982346,2,2,6,0,0,0.04600368262586641,0,3,0,75,0
